Batch Number,Start Listing Date and Time (IST),Stop Listing at Date and Time (IST),Start bid price (Rs.),Initial bid cost (Tickets),Initial status check cost (Tickets),Reference ID,Category,Product Title,Description,MSRP,Base Price
56,2021-11-12 13:00:00 +0000 +0000,2021-11-13 01:00:00 +0000 +0000,1,1,1,290,Home Furnishing,Bedsheet Set,19 Piece Set : 16 Piece Diwan Set with 1 Free Carpet & 2 Door Mats,4500,4455
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,812,Home & Kitchen,Plastic Shoe Rack Storage,4 layer Plastic Sheet Cube Shoe Rack Storage ,3999,3959
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,AF 1837,Home Appliances,Algo Ladder,algo ALGO High Grade Heavy Steel Folding 7 Step Ladder,4299,4256
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,AF 1114,Health & Beauty,Cuepido Mascara,Cuepido Oomph Waterproof Mascara Ebony 6 ml (Ebony),3851,3812
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,633,Home & Kitchen,Portable Wardrobe,Shopper52 Fancy Fabric Collapsible Collapsible Wardrobe - 88130A-PR    ,3999,3959
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,959,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Blue,3999,3959
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,832,Home & Kitchen,Electric Drill Machine,"Drill Machine with 9Pcs Bit Set,21PC Screwdriver Set & 48-1 Wrench Set    ",3999,3959
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,AF 1274,Furniture & Fixtures,Noymi Drawers,NOYMI drawers,3999,3959
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,995,Home & Kitchen,Camping foldable tent,"Anti Ultraviolet Outdoor Camping Portable Foldable Tent, Water Resistant ",4999,4949
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,AF 44,Watches,Amazfit Smart Watch,Amazfit Bip U Smartwatch,3999,3959
57,2021-11-12 17:00:00 +0000 +0000,2021-11-13 05:00:00 +0000 +0000,1,1,1,262,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Woolen Embroidered Layered Kurta Red-Free Size,3499,3464
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,AF 1859,Home Appliances,Dey Ladder,DEY ENTERPRISE 4 Step Foldable Aluminium Ladder,3799,3761
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,826,Home & Kitchen,Folding Barbeque Toaster,Charcoal Briefcase Style Folding Chromium Steel Barbeque Grill Toaster ,3499,3464
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,AF 324,Watches,Titan Watch,Raga Analog Watch - For Women,3995,3955
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,AF 1846,Home Appliances,Brancley Ladder,"Brancley Aluminium Ladder (With Platform, Hand Rail)",4999,4949
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,AF 1302,Furniture & Fixtures,Homenrich Book Shelf,HomEnrich Engineered Wood Open Book Shelf,3499,3464
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,872,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M White,3999,3959
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,975,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Cherry,3999,3959
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,655,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Multi,3398,3364
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,932,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Black,3999,3959
58,2021-11-12 21:00:00 +0000 +0000,2021-11-13 09:00:00 +0000 +0000,1,1,1,1109,Health Appliances,WAND MASSAGER (WALDON),Waldon wand massager with powerful vibrator,3000,2970
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,544,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,1017,Apparel,Women Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Pink,4999,4949
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,AF 1822,Furniture & Fixtures,Littlebird/ Metal Single Bed,LittleBird Metal Single Bed (Finish Color - Pink),4999,4949
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,573,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Green,3999,3959
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,520,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Multi,3999,3959
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,AF 696,Home Appliances,Cello Air Purifier,Cello Air Purifier With Uv Light,4199,4157
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,AF 1906,Furniture & Fixtures,Patelraj Metal Shoe Stand,Patelraj Metal Collapsible Shoe Stand,4399,4355
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,552,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,963,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Black,3999,3959
59,2021-11-13 01:00:00 +0000 +0000,2021-11-13 13:00:00 +0000 +0000,1,1,1,1057,Apparel,Leather Jacket Cherry-XL,Leather Retail� Women's Solid Faux Leather Jacket XL Cherry,3999,3959
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,830,Home & Kitchen,Electric Drill Machine,"Drill Machine with 13Pcs Bit Set,21PC Screwdriver Set & 48-1 Wrench Set    ",3999,3959
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,992,Electronics & Appliances,ELECTRONIC SCALE WHITE,ELECTRONIC PERSONAL SCALE BLACK    ,4599,4553
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,1004,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Cherry,4999,4949
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,1023,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,595,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Brown,3999,3959
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,1126,Health Appliances,BODY FAT ANALYZER BLACK,Dr.Odin body fat analyzer black,4450,4405
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,606,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Cherry,3999,3959
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,546,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,880,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Black,3999,3959
60,2021-11-13 05:00:00 +0000 +0000,2021-11-13 17:00:00 +0000 +0000,1,1,1,AF 1134,Health & Beauty,Guerlain Mascara,"Guerlain Maxi Lash Mascara for Women, 1 ml (01 Noir)",3999,3959
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,648,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Beige,3398,3364
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,AF 1418,Health & Beauty,Bestest Nebulizer,Bestest Compressor Plus Complete Kit with Child and Adult Mask Nebulizer,3500,3465
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,1141,Health Appliances,ELECTRIC BED WARMER,ELECTRIC BED WARMER Dr.Odin,3399,3365
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,AF 342,Watches,Polo Assn Men Watch,Uswat0017 Analog Watch - For Men,3201,3168
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,867,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL White,3999,3959
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,1015,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Pink,4999,4949
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,783,Home & Kitchen,Electric Drill Machine,10mm Powerful Electric Drill Machine with 48in1 Wrench Spanner Set    ,3999,3959
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,AF 1229,Audio & Speakers,Intex Home Theatre,Intex IT-XM BANG SUFB 78 W Bluetooth Home Theatre,3299,3266
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,518,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Multi,3999,3959
61,2021-11-13 09:00:00 +0000 +0000,2021-11-13 21:00:00 +0000 +0000,1,1,1,918,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Cherry,3999,3959
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,646,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Grey,3398,3364
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,AF 316,Health & Beauty,Andis Iconic Dryer,"Andis Ionic Dryer Hs-2 Hair Dryer (1875 W, Yellow)",3839,3800
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,799,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Coffee,3999,3959
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,789,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Brown,3999,3959
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,557,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,AF 1792,Furniture & Fixtures,Baybee Born Baby Cradle,BAYBEE Born Baby Cradle Newborn Baby Cotton Cradles,3999,3959
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,795,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Brown,3999,3959
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,AF 268,Bags Travel Accessories,Cat Backpack,Medium 30L Laptop Backpack,4499,4454
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,974,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Brown,3999,3959
62,2021-11-13 13:00:00 +0000 +0000,2021-11-14 01:00:00 +0000 +0000,1,1,1,AF 788,Camera & Photography,Smiledrive Gimbal,Smiledrive One-Axis Gimbal For Smart Phones Single Gimbal,3899,3860
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,864,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S White,3999,3959
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,AF 1223,Bags Travel Accessories,Skybags Trolley Bag,SKYBAGS Small Cabin Luggage (58 cm),3088,3057
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,678,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Peach,3398,3364
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,1043,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Brown,3999,3959
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,798,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Brown,3999,3959
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,AF 1256,Furniture & Fixtures,Furncentral Shoe Stand,FurnCentral Fabric Shoe Stand,3199,3167
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,784,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS  Brown,3999,3959
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,1044,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Brown,3999,3959
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,954,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Blue,3999,3959
63,2021-11-13 17:00:00 +0000 +0000,2021-11-14 05:00:00 +0000 +0000,1,1,1,AF 850,Curios & Decorations,Bo Toys Sculpture,Bo-Toys Solar Powered Turtles On Log Outdoor ACcent Lighting Led,4894,4845
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,914,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Cherry,3999,3959
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,1111,Health Appliances,FOLDABLE WALKING STICK,Foldable walking stick,4700,4653
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,AF 176,Home Appliances,Inalsa Dry Vaccum Cleaner,Inalsa Aristo Bagless Dry Vacuum Cleaner With Reusable Dust Bag,3250,3217
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,1031,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Brown,3999,3959
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,998,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Black,4999,4949
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,AF 431,Furnishing & Linen,Paawni  Prints Bedsheet,Paawni 120 Tc Cotton King Jaipuri Prints Bedsheet  (Pack Of 2),3199,3167
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,861,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,AF 842,Curios & Decorations,Zyyini Sculpture,Zyyini 4Pcs Lovely Resin Craft Sitting Fairy Decor Ornament,3909,3869
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,536,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black1,3999,3959
64,2021-11-13 21:00:00 +0000 +0000,2021-11-14 09:00:00 +0000 +0000,1,1,1,AF 1748,Home Appliances,Automat Tool Kit,Automat 1� inch Male HT-40G Penguin Rain Gun Garden Tool Kit,3800,3762
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,925,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Blue,3999,3959
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,16,Home,Purple Wardrobe,Wardrobe+Shoe Rack+Organizer - Purple,4999,4949
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,AF 1919,Furniture & Fixtures,Miss & Chief Baby 3In1 Chair,"Miss & Chief Baby 3-in-1 High Chair (Blue, White)#JustHere",3299,3266
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,AF 924,Curios & Decorations,Zilver Eco Friendly Flower Pot,Zilver Eco-Friendly Handmade And Handcrafted Cane Flower Pot Stand Planter,3599,3563
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,910,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Black,3999,3959
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,945,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Pink,3999,3959
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,1025,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Black,3999,3959
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,502,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,980,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Cherry,3999,3959
65,2021-11-14 01:00:00 +0000 +0000,2021-11-14 13:00:00 +0000 +0000,1,1,1,AF 642,Furniture & Fixtures,Urbancraft Rack,"Urbancart Bamboo Book ,Plant And Flowers  Rack(Wood)",3499,3464
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,AF 1860,Home Appliances,Dolphin Ladder,"DOLPHIN DOL Aluminium Ladder (With Platform, Hand Rail)",3499,3464
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,54,Apparel,Women Dress with Shrug,Leyazo - Pack of 2 Dresses with Shrug Size-  XL,3197,3165
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,102,Home Furnishing,Bedsheet Set,Diwali Collection Pack of 8 Micro Double Bedsheet with 16 Pillow  Covers,4000,3960
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,AF 1670,Home Appliances,Bosch Toll Kit,BOSCH GSB 10 RE Kit Power & Hand Tool Kit (100 Tools),3399,3365
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,543,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,245,Kitchen,Glass Cooktop,Pick Any 1 Safeline Glass Cooktop (ISI Marked) - 3 Burner,3999,3959
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,AF 638,Furniture & Fixtures,Handy Towel Rack,Handy 24 Inch Long Towel Rack Stainless Steel Wall Shelf  (4Shelves),3595,3559
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,AF 336,Watches,Daniel Klein Men Watch,Dk10927-3 Analog Watch - For Men,3763,3725
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,652,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Green,3398,3364
66,2021-11-14 05:00:00 +0000 +0000,2021-11-14 17:00:00 +0000 +0000,1,1,1,1087,Home & Kitchen,Portable camping tent,Camping Tent Portable Foldable Tent Sleeping Bag 2 Pcs    ,4999,4949
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,AF 653,Curios & Decorations,Apkamart Vase,"Apkamart Handicraft Vase -  Iron Vase (22 Inch, Multicolor)",3649,3612
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,AF 418,Curios & Decorations,Craftfry Craftfry Show Piece,Craftfry Craftfry Musical Instrument Showpeice 4 Statues,3200,3168
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,AF 175,Home Appliances,Eureka Forbes Vaccum Cleaner,Eureka Forbes Quick Clean Dry Vaccum Cleaner Reusable Dust Bag,3249,3216
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,913,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Cherry,3999,3959
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,1065,Apparel,Leather Jacket Pink XXL,Leather Retail� Women's Solid Faux Leather Jacket XXL Pink,3999,3959
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,611,Home & Kitchen,BBQ Grill & knife set,Charcoal BBQ Grill with Cooking Si Spatula Brush & Kitchen Knife Set    ,3499,3464
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,AF 173,Home Appliances,Panasonic Iron,Panasonic 1000 W Dry Iron,3250,3217
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,1050,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,1014,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Pink,4999,4949
67,2021-11-14 09:00:00 +0000 +0000,2021-11-14 21:00:00 +0000 +0000,1,1,1,AF 697,Home Appliances,Tcl Air Purifier,Tcl Kj65F Portable Room Air Purifier,3500,3465
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,AF 348,Furniture & Fixtures,Shoe Stand,"Hometown Riveria Engineered Wood Shoe Rack (Brown, 3 Shelves)",4490,4445
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,461,Home & Kitchen,10 mm Drill Machine,Unique Gadget Buy 10mm Drill Machine with  Damaged Screw Extractor   ,3999,3959
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,1036,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,AF 292,Home Appliances,Butterfly Juicer,"Butterfly Speedy 2 Jar 500 W Juicer Mixer Grinder (2 Jars, White",4270,4227
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,1028,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Brown,3999,3959
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,AF 1243,Furniture & Fixtures,Sasimo Shoe Stand,Sasimo Shoe Stand,4299,4256
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,535,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black1,3999,3959
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,644,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Grey,3398,3364
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,AF 74,Watches,Crossbeats Smart Watch,Crossbeats ACe Smartwatch,3999,3959
68,2021-11-14 13:00:00 +0000 +0000,2021-11-15 01:00:00 +0000 +0000,1,1,1,AF 1830,Furniture & Fixtures,Perfect Homes /Book Shelf,Perfect Homes Engineered Wood Close Book Shelf (Finish Color - Wenge),4368,4324
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,AF 1903,Furniture & Fixtures,I Homz Ladder,"I Homz Aluminium Heavy Aluminium Ladder (With Platform, Hand Rail)",4999,4949
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,883,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,671,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Multi,3398,3364
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,253,Apparel,Woolen kurta,Woolkraft Pick Any 1 Layered Woollen Kurta Red-Free Size,3499,3464
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,599,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Brown,3999,3959
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,451,Home & Kitchen,Electric Drill Machine,Shopper52 10mm Powerful Electric Drill Machine With 13Pcs Drill Set ,3999,3959
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,AF 1813,Furniture & Fixtures,Bathla Ladder,Bathla Advance 5-Step Foldable Ladder,3999,3959
